fixed acidity,volatile acidity,citric acid,residual sugar,chlorides,free sulfur dioxide,total sulfur dioxide,density,pH,sulphates,alcohol,winetype,quality
6.900000,0.410000,0.310000,2.000000,0.079000,21,51,0.996680,3.470000,0.550000,9.500000,"red",6
5.500000,0.490000,0.030000,1.800000,0.044000,28,87,0.990800,3.500000,0.820000,14.000000,"red",8
5.000000,0.380000,0.010000,1.600000,0.048000,26,60,0.990840,3.700000,0.750000,14.000000,"red",6
7.300000,0.440000,0.200000,1.600000,0.049000,24,64,0.993500,3.380000,0.570000,11.700000,"red",6
5.900000,0.460000,0.000000,1.900000,0.077000,25,44,0.993850,3.500000,0.530000,11.200000,"red",5
7.500000,0.580000,0.200000,2.000000,0.073000,34,44,0.994940,3.100000,0.430000,9.300000,"red",5
7.800000,0.580000,0.130000,2.100000,0.102000,17,36,0.994400,3.240000,0.530000,11.200000,"red",6
8.000000,0.715000,0.220000,2.300000,0.075000,13,81,0.996880,3.240000,0.540000,9.500000,"red",6
8.500000,0.400000,0.400000,6.300000,0.050000,3,10,0.995660,3.280000,0.560000,12.000000,"red",4
7.000000,0.690000,0.000000,1.900000,0.114000,3,10,0.996360,3.350000,0.600000,9.700000,"red",6
8.000000,0.715000,0.220000,2.300000,0.075000,13,81,0.996880,3.240000,0.540000,9.500000,"red",6
9.800000,0.300000,0.390000,1.700000,0.062000,3,9,0.994800,3.140000,0.570000,11.500000,"red",7
7.100000,0.460000,0.200000,1.900000,0.077000,28,54,0.995600,3.370000,0.640000,10.400000,"red",6
7.100000,0.460000,0.200000,1.900000,0.077000,28,54,0.995600,3.370000,0.640000,10.400000,"red",6
7.900000,0.765000,0.000000,2.000000,0.084000,9,22,0.996190,3.330000,0.680000,10.900000,"red",6
8.700000,0.630000,0.280000,2.700000,0.096000,17,69,0.997340,3.260000,0.630000,10.200000,"red",6
7.000000,0.420000,0.190000,2.300000,0.071000,18,36,0.994760,3.390000,0.560000,10.900000,"red",5
11.300000,0.370000,0.500000,1.800000,0.090000,20,47,0.997340,3.150000,0.570000,10.500000,"red",5
7.100000,0.160000,0.440000,2.500000,0.068000,17,31,0.993280,3.350000,0.540000,12.400000,"red",6
8.000000,0.600000,0.080000,2.600000,0.056000,3,7,0.992860,3.220000,0.370000,13.000000,"red",5
7.000000,0.600000,0.300000,4.500000,0.068000,20,110,0.999140,3.300000,1.170000,10.200000,"red",5
7.000000,0.600000,0.300000,4.500000,0.068000,20,110,0.999140,3.300000,1.170000,10.200000,"red",5
7.600000,0.740000,0.000000,1.900000,0.100000,6,12,0.995210,3.360000,0.590000,11.000000,"red",5
8.200000,0.635000,0.100000,2.100000,0.073000,25,60,0.996380,3.290000,0.750000,10.900000,"red",6
5.900000,0.395000,0.130000,2.400000,0.056000,14,28,0.993620,3.620000,0.670000,12.400000,"red",6
7.500000,0.755000,0.000000,1.900000,0.084000,6,12,0.996720,3.340000,0.490000,9.700000,"red",4
8.200000,0.635000,0.100000,2.100000,0.073000,25,60,0.996380,3.290000,0.750000,10.900000,"red",6
6.600000,0.630000,0.000000,4.300000,0.093000,51,77,0.995580,3.200000,0.450000,9.500000,"red",5
6.600000,0.630000,0.000000,4.300000,0.093000,51,77,0.995580,3.200000,0.450000,9.500000,"red",5
7.200000,0.530000,0.140000,2.100000,0.064000,15,29,0.993230,3.350000,0.610000,12.100000,"red",6
5.700000,0.600000,0.000000,1.400000,0.063000,11,18,0.991910,3.450000,0.560000,12.200000,"red",6
7.600000,1.580000,0.000000,2.100000,0.137000,5,9,0.994760,3.500000,0.400000,10.900000,"red",3
5.200000,0.645000,0.000000,2.150000,0.080000,15,28,0.994440,3.780000,0.610000,12.500000,"red",6
6.700000,0.860000,0.070000,2.000000,0.100000,20,57,0.995980,3.600000,0.740000,11.700000,"red",6
9.100000,0.370000,0.320000,2.100000,0.064000,4,15,0.995760,3.300000,0.800000,11.200000,"red",6
8.000000,0.280000,0.440000,1.800000,0.081000,28,68,0.995010,3.360000,0.660000,11.200000,"red",5
7.600000,0.790000,0.210000,2.300000,0.087000,21,68,0.995500,3.120000,0.440000,9.200000,"red",5
7.500000,0.610000,0.260000,1.900000,0.073000,24,88,0.996120,3.300000,0.530000,9.800000,"red",5
9.700000,0.690000,0.320000,2.500000,0.088000,22,91,0.997900,3.290000,0.620000,10.100000,"red",5
6.800000,0.680000,0.090000,3.900000,0.068000,15,29,0.995240,3.410000,0.520000,11.100000,"red",4
9.700000,0.690000,0.320000,2.500000,0.088000,22,91,0.997900,3.290000,0.620000,10.100000,"red",5
7.000000,0.620000,0.100000,1.400000,0.071000,27,63,0.996000,3.280000,0.610000,9.200000,"red",5
7.500000,0.610000,0.260000,1.900000,0.073000,24,88,0.996120,3.300000,0.530000,9.800000,"red",5
6.500000,0.510000,0.150000,3.000000,0.064000,12,27,0.992900,3.330000,0.590000,12.800000,"red",6
8.000000,1.180000,0.210000,1.900000,0.083000,14,41,0.995320,3.340000,0.470000,10.500000,"red",5
7.000000,0.360000,0.210000,2.300000,0.086000,20,65,0.995580,3.400000,0.540000,10.100000,"red",6
7.000000,0.360000,0.210000,2.400000,0.086000,24,69,0.995560,3.400000,0.530000,10.100000,"red",6
7.500000,0.630000,0.270000,2.000000,0.083000,17,91,0.996160,3.260000,0.580000,9.800000,"red",6
5.400000,0.740000,0.000000,1.200000,0.041000,16,46,0.992580,4.010000,0.590000,12.500000,"red",6
9.900000,0.440000,0.460000,2.200000,0.091000,10,41,0.996380,3.180000,0.690000,11.900000,"red",6
7.500000,0.630000,0.270000,2.000000,0.083000,17,91,0.996160,3.260000,0.580000,9.800000,"red",6
9.100000,0.760000,0.680000,1.700000,0.414000,18,64,0.996520,2.900000,1.330000,9.100000,"red",6
9.700000,0.660000,0.340000,2.600000,0.094000,12,88,0.997960,3.260000,0.660000,10.100000,"red",5
5.000000,0.740000,0.000000,1.200000,0.041000,16,46,0.992580,4.010000,0.590000,12.500000,"red",6
9.100000,0.340000,0.420000,1.800000,0.058000,9,18,0.993920,3.180000,0.550000,11.400000,"red",5
9.100000,0.360000,0.390000,1.800000,0.060000,21,55,0.994950,3.180000,0.820000,11.000000,"red",7
6.700000,0.460000,0.240000,1.700000,0.077000,18,34,0.994800,3.390000,0.600000,10.600000,"red",6
6.700000,0.460000,0.240000,1.700000,0.077000,18,34,0.994800,3.390000,0.600000,10.600000,"red",6
6.700000,0.460000,0.240000,1.700000,0.077000,18,34,0.994800,3.390000,0.600000,10.600000,"red",6
6.700000,0.460000,0.240000,1.700000,0.077000,18,34,0.994800,3.390000,0.600000,10.600000,"red",6
6.500000,0.520000,0.110000,1.800000,0.073000,13,38,0.995500,3.340000,0.520000,9.300000,"red",5
7.400000,0.600000,0.260000,2.100000,0.083000,17,91,0.996160,3.290000,0.560000,9.800000,"red",6
7.400000,0.600000,0.260000,2.100000,0.083000,17,91,0.996160,3.290000,0.560000,9.800000,"red",6
7.800000,0.870000,0.260000,3.800000,0.107000,31,67,0.996680,3.260000,0.460000,9.200000,"red",5
8.400000,0.390000,0.100000,1.700000,0.075000,6,25,0.995810,3.090000,0.430000,9.700000,"red",6
9.100000,0.775000,0.220000,2.200000,0.079000,12,48,0.997600,3.180000,0.510000,9.600000,"red",5
7.200000,0.835000,0.000000,2.000000,0.166000,4,11,0.996080,3.390000,0.520000,10.000000,"red",5
6.600000,0.580000,0.020000,2.400000,0.069000,19,40,0.993870,3.380000,0.660000,12.600000,"red",6
6.000000,0.500000,0.000000,1.400000,0.057000,15,26,0.994480,3.360000,0.450000,9.500000,"red",5
6.000000,0.500000,0.000000,1.400000,0.057000,15,26,0.994480,3.360000,0.450000,9.500000,"red",5
6.000000,0.500000,0.000000,1.400000,0.057000,15,26,0.994480,3.360000,0.450000,9.500000,"red",5
7.500000,0.510000,0.020000,1.700000,0.084000,13,31,0.995380,3.360000,0.540000,10.500000,"red",6
7.500000,0.510000,0.020000,1.700000,0.084000,13,31,0.995380,3.360000,0.540000,10.500000,"red",6
7.500000,0.510000,0.020000,1.700000,0.084000,13,31,0.995380,3.360000,0.540000,10.500000,"red",6
7.600000,0.540000,0.020000,1.700000,0.085000,17,31,0.995890,3.370000,0.510000,10.400000,"red",6
7.500000,0.510000,0.020000,1.700000,0.084000,13,31,0.995380,3.360000,0.540000,10.500000,"red",6
11.500000,0.420000,0.480000,2.600000,0.077000,8,20,0.998520,3.090000,0.530000,11.000000,"red",5
8.200000,0.440000,0.240000,2.300000,0.063000,10,28,0.996130,3.250000,0.530000,10.200000,"red",6
6.100000,0.590000,0.010000,2.100000,0.056000,5,13,0.994720,3.520000,0.560000,11.400000,"red",5
7.200000,0.655000,0.030000,1.800000,0.078000,7,12,0.995870,3.340000,0.390000,9.500000,"red",5
7.200000,0.655000,0.030000,1.800000,0.078000,7,12,0.995870,3.340000,0.390000,9.500000,"red",5
6.900000,0.570000,0.000000,2.800000,0.081000,21,41,0.995180,3.410000,0.520000,10.800000,"red",5
9.000000,0.600000,0.290000,2.000000,0.069000,32,73,0.996540,3.340000,0.570000,10.000000,"red",5
7.200000,0.620000,0.010000,2.300000,0.065000,8,46,0.993320,3.320000,0.510000,11.800000,"red",6
7.600000,0.645000,0.030000,1.900000,0.086000,14,57,0.996900,3.370000,0.460000,10.300000,"red",5
7.600000,0.645000,0.030000,1.900000,0.086000,14,57,0.996900,3.370000,0.460000,10.300000,"red",5
7.200000,0.580000,0.030000,2.300000,0.077000,7,28,0.995680,3.350000,0.520000,10.000000,"red",5
6.100000,0.320000,0.250000,1.800000,0.086000,5,32,0.994640,3.360000,0.440000,10.100000,"red",5
6.100000,0.340000,0.250000,1.800000,0.084000,4,28,0.994640,3.360000,0.440000,10.100000,"red",5
7.300000,0.430000,0.240000,2.500000,0.078000,27,67,0.996480,3.600000,0.590000,11.100000,"red",6
7.400000,0.640000,0.170000,5.400000,0.168000,52,98,0.997360,3.280000,0.500000,9.500000,"red",5
11.600000,0.475000,0.400000,1.400000,0.091000,6,28,0.997040,3.070000,0.650000,10.033333,"red",6
9.200000,0.540000,0.310000,2.300000,0.112000,11,38,0.996990,3.240000,0.560000,10.900000,"red",5
8.300000,0.850000,0.140000,2.500000,0.093000,13,54,0.997240,3.360000,0.540000,10.100000,"red",5
11.600000,0.475000,0.400000,1.400000,0.091000,6,28,0.997040,3.070000,0.650000,10.033333,"red",6
8.000000,0.830000,0.270000,2.000000,0.080000,11,63,0.996520,3.290000,0.480000,9.800000,"red",4
7.200000,0.605000,0.020000,1.900000,0.096000,10,31,0.995000,3.460000,0.530000,11.800000,"red",6
7.800000,0.500000,0.090000,2.200000,0.115000,10,42,0.997100,3.180000,0.620000,9.500000,"red",5
7.300000,0.740000,0.080000,1.700000,0.094000,10,45,0.995760,3.240000,0.500000,9.800000,"red",5
6.900000,0.540000,0.300000,2.200000,0.088000,9,105,0.997250,3.250000,1.180000,10.500000,"red",6
8.000000,0.770000,0.320000,2.100000,0.079000,16,74,0.996560,3.270000,0.500000,9.800000,"red",6
6.600000,0.610000,0.000000,1.600000,0.069000,4,8,0.993960,3.330000,0.370000,10.400000,"red",4
8.700000,0.780000,0.510000,1.700000,0.415000,12,66,0.996230,3.000000,1.170000,9.200000,"red",5
7.500000,0.580000,0.560000,3.100000,0.153000,5,14,0.994760,3.210000,1.030000,11.600000,"red",6
8.700000,0.780000,0.510000,1.700000,0.415000,12,66,0.996230,3.000000,1.170000,9.200000,"red",5
7.700000,0.750000,0.270000,3.800000,0.110000,34,89,0.996640,3.240000,0.450000,9.300000,"red",5
6.800000,0.815000,0.000000,1.200000,0.267000,16,29,0.994710,3.320000,0.510000,9.800000,"red",3
7.200000,0.560000,0.260000,2.000000,0.083000,13,100,0.995860,3.260000,0.520000,9.900000,"red",5
8.200000,0.885000,0.200000,1.400000,0.086000,7,31,0.994600,3.110000,0.460000,10.000000,"red",5
5.200000,0.490000,0.260000,2.300000,0.090000,23,74,0.995300,3.710000,0.620000,12.200000,"red",6
7.200000,0.450000,0.150000,2.000000,0.078000,10,28,0.996090,3.290000,0.510000,9.900000,"red",6
7.500000,0.570000,0.020000,2.600000,0.077000,11,35,0.995570,3.360000,0.620000,10.800000,"red",6
7.500000,0.570000,0.020000,2.600000,0.077000,11,35,0.995570,3.360000,0.620000,10.800000,"red",6
6.800000,0.830000,0.090000,1.800000,0.074000,4,25,0.995340,3.380000,0.450000,9.600000,"red",5
8.000000,0.600000,0.220000,2.100000,0.080000,25,105,0.996130,3.300000,0.490000,9.900000,"red",5
8.000000,0.600000,0.220000,2.100000,0.080000,25,105,0.996130,3.300000,0.490000,9.900000,"red",5
7.100000,0.755000,0.150000,1.800000,0.107000,20,84,0.995930,3.190000,0.500000,9.500000,"red",5
8.000000,0.810000,0.250000,3.400000,0.076000,34,85,0.996680,3.190000,0.420000,9.200000,"red",5
7.400000,0.640000,0.070000,1.800000,0.100000,8,23,0.996100,3.300000,0.580000,9.600000,"red",5
7.400000,0.640000,0.070000,1.800000,0.100000,8,23,0.996100,3.300000,0.580000,9.600000,"red",5
6.600000,0.640000,0.310000,6.100000,0.083000,7,49,0.997180,3.350000,0.680000,10.300000,"red",5
6.700000,0.480000,0.020000,2.200000,0.080000,36,111,0.995240,3.100000,0.530000,9.700000,"red",5
6.000000,0.490000,0.000000,2.300000,0.068000,15,33,0.992920,3.580000,0.590000,12.500000,"red",6
8.000000,0.640000,0.220000,2.400000,0.094000,5,33,0.996120,3.370000,0.580000,11.000000,"red",5
7.100000,0.620000,0.060000,1.300000,0.070000,5,12,0.994200,3.170000,0.480000,9.800000,"red",5
8.000000,0.520000,0.250000,2.000000,0.078000,19,59,0.996120,3.300000,0.480000,10.200000,"red",5
6.400000,0.570000,0.140000,3.900000,0.070000,27,73,0.996690,3.320000,0.480000,9.200000,"red",5
8.600000,0.685000,0.100000,1.600000,0.092000,3,12,0.997450,3.310000,0.650000,9.550000,"red",6
8.700000,0.675000,0.100000,1.600000,0.090000,4,11,0.997450,3.310000,0.650000,9.550000,"red",5
7.300000,0.590000,0.260000,2.000000,0.080000,17,104,0.995840,3.280000,0.520000,9.900000,"red",5
7.000000,0.600000,0.120000,2.200000,0.083000,13,28,0.996600,3.520000,0.620000,10.200000,"red",7
7.200000,0.670000,0.000000,2.200000,0.068000,10,24,0.995600,3.420000,0.720000,11.100000,"red",6
7.900000,0.690000,0.210000,2.100000,0.080000,33,141,0.996200,3.250000,0.510000,9.900000,"red",5
7.900000,0.690000,0.210000,2.100000,0.080000,33,141,0.996200,3.250000,0.510000,9.900000,"red",5
7.600000,0.300000,0.420000,2.000000,0.052000,6,24,0.996300,3.440000,0.820000,11.900000,"red",6
7.200000,0.330000,0.330000,1.700000,0.061000,3,13,0.996000,3.230000,1.100000,10.000000,"red",8
8.000000,0.500000,0.390000,2.600000,0.082000,12,46,0.998500,3.430000,0.620000,10.700000,"red",6
7.700000,0.280000,0.300000,2.000000,0.062000,18,34,0.995200,3.280000,0.900000,11.300000,"red",7
8.200000,0.240000,0.340000,5.100000,0.062000,8,22,0.997400,3.220000,0.940000,10.900000,"red",6
6.000000,0.510000,0.000000,2.100000,0.064000,40,54,0.995000,3.540000,0.930000,10.700000,"red",6
8.100000,0.290000,0.360000,2.200000,0.048000,35,53,0.995000,3.270000,1.010000,12.400000,"red",7
6.000000,0.510000,0.000000,2.100000,0.064000,40,54,0.995000,3.540000,0.930000,10.700000,"red",6
6.600000,0.960000,0.000000,1.800000,0.082000,5,16,0.993600,3.500000,0.440000,11.900000,"red",6
6.400000,0.470000,0.400000,2.400000,0.071000,8,19,0.996300,3.560000,0.730000,10.600000,"red",6
8.200000,0.240000,0.340000,5.100000,0.062000,8,22,0.997400,3.220000,0.940000,10.900000,"red",6
9.900000,0.570000,0.250000,2.000000,0.104000,12,89,0.996300,3.040000,0.900000,10.100000,"red",5
10.000000,0.320000,0.590000,2.200000,0.077000,3,15,0.999400,3.200000,0.780000,9.600000,"red",5
6.200000,0.580000,0.000000,1.600000,0.065000,8,18,0.996600,3.560000,0.840000,9.400000,"red",5
10.000000,0.320000,0.590000,2.200000,0.077000,3,15,0.999400,3.200000,0.780000,9.600000,"red",5
7.300000,0.340000,0.330000,2.500000,0.064000,21,37,0.995200,3.350000,0.770000,12.100000,"red",7
7.800000,0.530000,0.010000,1.600000,0.077000,3,19,0.995000,3.160000,0.460000,9.800000,"red",5
7.700000,0.640000,0.210000,2.200000,0.077000,32,133,0.995600,3.270000,0.450000,9.900000,"red",5
7.800000,0.530000,0.010000,1.600000,0.077000,3,19,0.995000,3.160000,0.460000,9.800000,"red",5
7.500000,0.400000,0.180000,1.600000,0.079000,24,58,0.996500,3.340000,0.580000,9.400000,"red",5
7.000000,0.540000,0.000000,2.100000,0.079000,39,55,0.995600,3.390000,0.840000,11.400000,"red",6
6.400000,0.530000,0.090000,3.900000,0.123000,14,31,0.996800,3.500000,0.670000,11.000000,"red",4
8.300000,0.260000,0.370000,1.400000,0.076000,8,23,0.997400,3.260000,0.700000,9.600000,"red",6
8.300000,0.260000,0.370000,1.400000,0.076000,8,23,0.997400,3.260000,0.700000,9.600000,"red",6
7.700000,0.230000,0.370000,1.800000,0.046000,23,60,0.997100,3.410000,0.710000,12.100000,"red",6
7.600000,0.410000,0.330000,2.500000,0.078000,6,23,0.995700,3.300000,0.580000,11.200000,"red",5
7.800000,0.640000,0.000000,1.900000,0.072000,27,55,0.996200,3.310000,0.630000,11.000000,"red",5
7.900000,0.180000,0.400000,2.200000,0.049000,38,67,0.996000,3.330000,0.930000,11.300000,"red",5
7.400000,0.410000,0.240000,1.800000,0.066000,18,47,0.995600,3.370000,0.620000,10.400000,"red",5
7.600000,0.430000,0.310000,2.100000,0.069000,13,74,0.995800,3.260000,0.540000,9.900000,"red",6
5.900000,0.440000,0.000000,1.600000,0.042000,3,11,0.994400,3.480000,0.850000,11.700000,"red",6
6.100000,0.400000,0.160000,1.800000,0.069000,11,25,0.995500,3.420000,0.740000,10.100000,"red",7
10.200000,0.540000,0.370000,15.400000,0.214000,55,95,1.003690,3.180000,0.770000,9.000000,"red",6
10.200000,0.540000,0.370000,15.400000,0.214000,55,95,1.003690,3.180000,0.770000,9.000000,"red",6
10.000000,0.380000,0.380000,1.600000,0.169000,27,90,0.999140,3.150000,0.650000,8.500000,"red",5
6.800000,0.915000,0.290000,4.800000,0.070000,15,39,0.995770,3.530000,0.540000,11.100000,"red",5
7.000000,0.590000,0.000000,1.700000,0.052000,3,8,0.996000,3.410000,0.470000,10.300000,"red",5
7.300000,0.670000,0.020000,2.200000,0.072000,31,92,0.995660,3.320000,0.680000,11.066667,"red",6
7.200000,0.370000,0.320000,2.000000,0.062000,15,28,0.994700,3.230000,0.730000,11.300000,"red",7
7.400000,0.785000,0.190000,5.200000,0.094000,19,98,0.997130,3.160000,0.520000,9.566667,"red",6
6.900000,0.630000,0.020000,1.900000,0.078000,18,30,0.997120,3.400000,0.750000,9.800000,"red",5
6.900000,0.580000,0.200000,1.750000,0.058000,8,22,0.993220,3.380000,0.490000,11.700000,"red",5
7.300000,0.670000,0.020000,2.200000,0.072000,31,92,0.995660,3.320000,0.680000,11.100000,"red",6
7.400000,0.785000,0.190000,5.200000,0.094000,19,98,0.997130,3.160000,0.520000,9.600000,"red",6
6.900000,0.630000,0.020000,1.900000,0.078000,18,30,0.997120,3.400000,0.750000,9.800000,"red",5
6.800000,0.670000,0.000000,1.900000,0.080000,22,39,0.997010,3.400000,0.740000,9.700000,"red",5
6.900000,0.580000,0.010000,1.900000,0.080000,40,54,0.996830,3.400000,0.730000,9.700000,"red",5
7.200000,0.380000,0.310000,2.000000,0.056000,15,29,0.994720,3.230000,0.760000,11.300000,"red",8
7.200000,0.370000,0.320000,2.000000,0.062000,15,28,0.994700,3.230000,0.730000,11.300000,"red",7
7.800000,0.320000,0.440000,2.700000,0.104000,8,17,0.997320,3.330000,0.780000,11.000000,"red",7
6.600000,0.580000,0.020000,2.000000,0.062000,37,53,0.993740,3.350000,0.760000,11.600000,"red",7
7.600000,0.490000,0.330000,1.900000,0.074000,27,85,0.997060,3.410000,0.580000,9.000000,"red",5
11.700000,0.450000,0.630000,2.200000,0.073000,7,23,0.999740,3.210000,0.690000,10.900000,"red",6
6.500000,0.900000,0.000000,1.600000,0.052000,9,17,0.994670,3.500000,0.630000,10.900000,"red",6
6.000000,0.540000,0.060000,1.800000,0.050000,38,89,0.992360,3.300000,0.500000,10.550000,"red",6
7.600000,0.490000,0.330000,1.900000,0.074000,27,85,0.997060,3.410000,0.580000,9.000000,"red",5
8.400000,0.290000,0.400000,1.700000,0.067000,8,20,0.996030,3.390000,0.600000,10.500000,"red",5
7.900000,0.200000,0.350000,1.700000,0.054000,7,15,0.994580,3.320000,0.800000,11.900000,"red",7
6.400000,0.420000,0.090000,2.300000,0.054000,34,64,0.997240,3.410000,0.680000,10.400000,"red",6
6.200000,0.785000,0.000000,2.100000,0.060000,6,13,0.996640,3.590000,0.610000,10.000000,"red",4
6.800000,0.640000,0.030000,2.300000,0.075000,14,31,0.995450,3.360000,0.580000,10.400000,"red",6
6.900000,0.630000,0.010000,2.400000,0.076000,14,39,0.995220,3.340000,0.530000,10.800000,"red",6
6.800000,0.590000,0.100000,1.700000,0.063000,34,53,0.995800,3.410000,0.670000,9.700000,"red",5
6.800000,0.590000,0.100000,1.700000,0.063000,34,53,0.995800,3.410000,0.670000,9.700000,"red",5
7.300000,0.480000,0.320000,2.100000,0.062000,31,54,0.997280,3.300000,0.650000,10.000000,"red",7
6.700000,1.040000,0.080000,2.300000,0.067000,19,32,0.996480,3.520000,0.570000,11.000000,"red",4
7.300000,0.480000,0.320000,2.100000,0.062000,31,54,0.997280,3.300000,0.650000,10.000000,"red",7
7.300000,0.980000,0.050000,2.100000,0.061000,20,49,0.997050,3.310000,0.550000,9.700000,"red",3
10.000000,0.690000,0.110000,1.400000,0.084000,8,24,0.995780,2.880000,0.470000,9.700000,"red",5
6.700000,0.700000,0.080000,3.750000,0.067000,8,16,0.993340,3.430000,0.520000,12.600000,"red",5
7.600000,0.350000,0.600000,2.600000,0.073000,23,44,0.996560,3.380000,0.790000,11.100000,"red",6
6.100000,0.600000,0.080000,1.800000,0.071000,14,45,0.993360,3.380000,0.540000,11.000000,"red",5
9.900000,0.500000,0.500000,13.800000,0.205000,48,82,1.002420,3.160000,0.750000,8.800000,"red",5
5.300000,0.470000,0.110000,2.200000,0.048000,16,89,0.991820,3.540000,0.880000,13.566667,"red",7
9.900000,0.500000,0.500000,13.800000,0.205000,48,82,1.002420,3.160000,0.750000,8.800000,"red",5
5.300000,0.470000,0.110000,2.200000,0.048000,16,89,0.991820,3.540000,0.880000,13.600000,"red",7
